game_id,season,team_name,golie_name,timeOnIce,assists,goals_for,pim,saves,shots,goals_against,savePercentage,powerPlaySaves,powerPlayShotsAgainst,powerPlaySavePercentage,outcome
2011020698,20112012,Lightning,Mathieu Garon,3600,0,0,0,27,28,1,96.42857142857142,4,4,100.0,W
2011020698,20112012,Stars,Kari Lehtonen,3549,0,0,0,20,22,2,90.9090909090909,7,7,100.0,L
2010020941,20102011,Red Wings,Jimmy Howard,3600,0,0,0,35,39,4,89.74358974358981,8,9,88.88888888888891,W
2010020941,20102011,Kings,Jonathan Quick,2722,0,0,0,18,24,6,75.0,2,4,50.0,L
2010020941,20102011,Kings,Jonathan Bernier,847,0,0,0,2,3,1,66.6666666666667,1,1,100.0,
2010020986,20102011,Sabres,Jhonas Enroth,3628,0,0,0,24,26,2,92.30769230769229,0,1,0.0,W
2010020986,20102011,Wild,Jose Theodore,3623,0,0,0,30,33,3,90.9090909090909,3,3,100.0,L
2010020389,20102011,Blues,Jaroslav Halak,3610,0,0,0,24,26,2,92.30769230769229,2,2,100.0,L
2010020389,20102011,Oilers,Nikolai Khabibulin,3623,0,0,0,31,32,1,96.875,4,4,100.0,W
2010020260,20102011,Sabres,Ryan Miller,3527,0,0,0,25,28,3,89.2857142857143,2,3,66.6666666666667,L
2010020260,20102011,Capitals,Michal Neuvirth,3598,0,0,0,31,33,2,93.9393939393939,10,11,90.9090909090909,W
2010020447,20102011,Penguins,Marc-Andre Fleury,3529,0,0,0,34,37,3,91.8918918918919,6,7,85.71428571428571,L
2010020447,20102011,Flyers,Brian Boucher,3596,0,0,0,21,23,2,91.304347826087,5,7,71.4285714285714,W
2010020665,20102011,Devils,Martin Brodeur,3816,0,0,0,19,22,3,86.3636363636364,2,4,50.0,L
2010020665,20102011,Panthers,Scott Clemmensen,3812,0,0,0,33,35,2,94.2857142857143,7,7,100.0,W
2011020579,20112012,Red Wings,Jimmy Howard,3600,0,0,0,25,29,4,86.20689655172409,3,3,100.0,W
2011020579,20112012,Stars,Kari Lehtonen,3527,0,0,0,26,31,5,83.8709677419355,0,0,,L
2010020020,20102011,Ducks,Jonas Hiller,3600,0,0,0,45,49,4,91.8367346938776,15,16,93.75,L
2010020020,20102011,Predators,Pekka Rinne,2556,0,0,0,29,30,1,96.6666666666667,11,11,100.0,W
2010020020,20102011,Predators,Anders Lindback,1042,0,0,0,7,7,0,100.0,0,0,,
2011021179,20112012,Flames,Henrik Karlsson,3838,0,0,0,31,34,3,91.1764705882353,3,3,100.0,L
2011021179,20112012,Canucks,Roberto Luongo,3838,0,0,0,31,33,2,93.9393939393939,1,2,50.0,W
2010020014,20102011,Senators,Pascal Leclaire,3595,0,0,0,33,38,5,86.8421052631579,12,13,92.30769230769229,L
2010020014,20102011,Maple Leafs,Jean-Sebastien Giguere,3600,0,0,0,17,18,1,94.44444444444441,1,1,100.0,W
2010020860,20102011,Penguins,Marc-Andre Fleury,3847,0,0,0,29,31,2,93.54838709677419,2,2,100.0,W
2010020860,20102011,Avalanche,Peter Budaj,3850,0,0,0,33,36,3,91.6666666666667,4,5,80.0,L
2011020553,20112012,Rangers,Henrik Lundqvist,3600,0,0,0,27,28,1,96.42857142857142,5,5,100.0,W
2011020553,20112012,Panthers,Jose Theodore,2547,0,0,0,10,11,1,90.9090909090909,1,1,100.0,
2011020553,20112012,Panthers,Scott Clemmensen,937,0,0,0,11,14,3,78.5714285714286,0,0,,L
2010020150,20102011,Blackhawks,Marty Turco,3600,0,0,0,25,26,1,96.1538461538462,7,7,100.0,W
2010020150,20102011,Wild,Niklas Backstrom,3596,0,0,0,29,31,2,93.54838709677419,2,2,100.0,L
2010021218,20102011,Islanders,Rick DiPietro,3490,0,0,0,32,38,6,84.2105263157895,8,9,88.88888888888891,L
2010021218,20102011,Flyers,Sergei Bobrovsky,725,0,0,0,7,10,3,70.0,2,3,66.6666666666667,
2010021218,20102011,Flyers,Brian Boucher,2868,0,0,0,25,26,1,96.1538461538462,6,7,85.71428571428571,W
2011020388,20112012,Bruins,Tim Thomas,3583,0,0,0,45,46,1,97.8260869565217,8,8,100.0,W
2011020388,20112012,Penguins,Marc-Andre Fleury,3528,0,0,0,24,27,3,88.88888888888891,3,4,75.0,L
2011020190,20112012,Ducks,Dan Ellis,563,0,0,0,5,5,0,100.0,3,3,100.0,
2011020190,20112012,Ducks,Jonas Hiller,3037,0,0,0,40,45,5,88.88888888888891,6,7,85.71428571428571,L
2011020190,20112012,Red Wings,Jimmy Howard,3600,0,0,0,22,22,0,100.0,5,5,100.0,W
2010020545,20102011,Rangers,Henrik Lundqvist,3600,0,0,0,43,44,1,97.7272727272727,6,6,100.0,W
2010020545,20102011,Devils,Martin Brodeur,3545,0,0,0,23,25,2,92.0,6,6,100.0,L
2010020323,20102011,Flames,Miikka Kiprusoff,3897,0,0,0,34,36,2,94.44444444444441,8,8,100.0,W
2010020323,20102011,Flyers,Sergei Bobrovsky,3877,0,0,0,28,30,2,93.3333333333333,1,1,100.0,L
2011020490,20112012,Sabres,Ryan Miller,3590,0,0,0,35,38,3,92.10526315789471,4,5,80.0,L
2011020490,20112012,Senators,Craig Anderson,3600,0,0,0,22,23,1,95.6521739130435,5,6,83.3333333333333,W
2011021156,20112012,Lightning,Dwayne Roloson,2765,0,0,0,28,34,6,82.3529411764706,3,4,75.0,L
2011021156,20112012,Lightning,Sebastien Caron,835,0,0,0,4,4,0,100.0,1,1,100.0,
2011021156,20112012,Devils,Martin Brodeur,3595,0,0,0,16,20,4,80.0,2,2,100.0,W
2010020852,20102011,Sharks,Antti Niemi,3831,0,0,0,30,31,1,96.77419354838709,2,3,66.6666666666667,W
2010020852,20102011,Predators,Pekka Rinne,3833,0,0,0,48,50,2,96.0,10,10,100.0,L
2011020324,20112012,Maple Leafs,Jonas Gustavsson,3898,0,0,0,26,29,3,89.65517241379308,3,3,100.0,W
2011020324,20112012,Stars,Kari Lehtonen,3900,0,0,0,20,23,3,86.9565217391304,5,6,83.3333333333333,L
2010020847,20102011,Capitals,Michal Neuvirth,3545,0,0,0,15,18,3,83.3333333333333,1,2,50.0,L
2010020847,20102011,Coyotes,Ilya Bryzgalov,3600,0,0,0,29,31,2,93.54838709677419,14,14,100.0,W
2011020676,20112012,Oilers,Devan Dubnyk,3572,0,0,0,21,24,3,87.5,1,2,50.0,L
2011020676,20112012,Blue Jackets,Curtis Sanford,3600,0,0,0,21,23,2,91.304347826087,1,1,100.0,W
2011020537,20112012,Rangers,Martin Biron,3595,0,0,0,19,23,4,82.6086956521739,2,2,100.0,L
2011020537,20112012,Capitals,Tomas Vokoun,3600,0,0,0,31,32,1,96.875,8,8,100.0,W
2010020881,20102011,Panthers,Scott Clemmensen,3900,0,0,0,34,36,2,94.44444444444441,6,6,100.0,W
2010020881,20102011,Lightning,Dan Ellis,3900,0,0,0,24,26,2,92.30769230769229,4,6,66.6666666666667,L
2010020795,20102011,Blues,Ty Conklin,3893,0,0,0,36,40,4,90.0,8,9,88.88888888888891,L
2010020795,20102011,Lightning,Dan Ellis,3879,0,0,0,29,32,3,90.625,8,9,88.88888888888891,W
2010020052,20102011,Canadiens,Carey Price,3600,0,0,0,22,23,1,95.6521739130435,0,0,,W
2010020052,20102011,Sabres,Ryan Miller,3584,0,0,0,26,28,2,92.8571428571429,9,10,90.0,L
2010020325,20102011,Predators,Pekka Rinne,1200,0,0,0,6,9,3,66.6666666666667,0,0,,L
2010020325,20102011,Predators,Anders Lindback,2400,0,0,0,12,14,2,85.71428571428571,1,1,100.0,
2010020325,20102011,Wild,Jose Theodore,3600,0,0,0,32,34,2,94.11764705882351,6,8,75.0,W
2011021022,20112012,Ducks,Jonas Hiller,3587,0,0,0,21,22,1,95.4545454545455,3,4,75.0,L
2011021022,20112012,Stars,Kari Lehtonen,3594,0,0,0,21,21,0,100.0,3,3,100.0,W
2011020413,20112012,Ducks,Jonas Hiller,3597,0,0,0,20,23,3,86.9565217391304,1,1,100.0,L
2011020413,20112012,Blues,Jaroslav Halak,3600,0,0,0,21,23,2,91.304347826087,3,3,100.0,W
2011020245,20112012,Sabres,Jhonas Enroth,3875,0,0,0,25,27,2,92.5925925925926,8,9,88.88888888888891,W
2011020245,20112012,Canadiens,Carey Price,3900,0,0,0,30,32,2,93.75,8,8,100.0,L
2010021029,20102011,Red Wings,Jimmy Howard,3593,0,0,0,26,29,3,89.65517241379308,4,4,100.0,W
2010021029,20102011,Blues,Jaroslav Halak,3494,0,0,0,22,27,5,81.48148148148151,2,3,66.6666666666667,L
2011020154,20112012,Maple Leafs,Jonas Gustavsson,3510,0,0,0,27,30,3,90.0,6,8,75.0,L
2011020154,20112012,Senators,Robin Lehner,3600,0,0,0,23,25,2,92.0,5,6,83.3333333333333,W
2010020105,20102011,Penguins,Brent Johnson,3650,0,0,0,23,24,1,95.8333333333333,7,7,100.0,L
2010020105,20102011,Blues,Jaroslav Halak,3650,0,0,0,31,31,0,100.0,10,10,100.0,W
2011020024,20112012,Penguins,Brent Johnson,3896,0,0,0,34,35,1,97.1428571428571,9,9,100.0,L
2011020024,20112012,Oilers,Devan Dubnyk,3891,0,0,0,33,34,1,97.0588235294118,12,13,92.30769230769229,W
2010020142,20102011,Devils,Martin Brodeur,3594,0,0,0,27,28,1,96.42857142857142,3,4,75.0,W
2010020142,20102011,Ducks,Jonas Hiller,3528,0,0,0,25,27,2,92.5925925925926,6,6,100.0,L
2010020369,20102011,Thrashers,Ondrej Pavelec,3532,0,0,0,25,28,3,89.2857142857143,0,0,,L
2010020369,20102011,Penguins,Marc-Andre Fleury,3594,0,0,0,20,22,2,90.9090909090909,2,3,66.6666666666667,W
2011020985,20112012,Rangers,Henrik Lundqvist,3572,0,0,0,25,28,3,89.2857142857143,7,7,100.0,L
2011020985,20112012,Devils,Martin Brodeur,3600,0,0,0,25,26,1,96.1538461538462,1,1,100.0,W
2011020578,20112012,Coyotes,Mike Smith,3495,0,0,0,27,30,3,90.0,3,4,75.0,L
2011020578,20112012,Blues,Jaroslav Halak,3600,0,0,0,34,35,1,97.1428571428571,1,2,50.0,W
2011021122,20112012,Islanders,Al Montoya,3515,0,0,0,22,26,4,84.6153846153846,3,3,100.0,L
2011021122,20112012,Lightning,Dwayne Roloson,3598,0,0,0,34,37,3,91.8918918918919,6,7,85.71428571428571,W
2011021172,20112012,Canadiens,Peter Budaj,3900,0,0,2,31,33,2,93.9393939393939,6,6,100.0,L
2011021172,20112012,Capitals,Michal Neuvirth,3892,0,0,0,39,41,2,95.1219512195122,11,11,100.0,W
2010020967,20102011,Red Wings,Joey MacDonald,3488,0,0,0,25,28,3,89.2857142857143,2,3,66.6666666666667,L
2010020967,20102011,Sharks,Antti Niemi,3600,0,0,0,26,27,1,96.29629629629629,7,8,87.5,W
2011021051,20112012,Red Wings,Joey MacDonald,3600,0,0,0,20,24,4,83.3333333333333,1,1,100.0,L
2011021051,20112012,Ducks,Jonas Hiller,3589,0,0,0,23,23,0,100.0,6,6,100.0,W
2010021015,20102011,Bruins,Tim Thomas,3544,0,0,0,38,41,3,92.6829268292683,3,4,75.0,L
2010021015,20102011,Islanders,Al Montoya,3600,0,0,0,26,28,2,92.8571428571429,5,6,83.3333333333333,W
2010020017,20102011,Devils,Martin Brodeur,2400,0,0,0,15,20,5,75.0,1,1,100.0,L
2010020017,20102011,Devils,Johan Hedberg,1200,0,0,0,7,9,2,77.7777777777778,3,4,75.0,
2010020017,20102011,Capitals,Michal Neuvirth,3598,0,0,0,31,33,2,93.9393939393939,5,5,100.0,W
2011021036,20112012,Predators,Pekka Rinne,3900,0,0,0,31,35,4,88.57142857142858,1,1,100.0,W
2011021036,20112012,Coyotes,Mike Smith,3900,0,0,2,31,35,4,88.57142857142858,2,2,100.0,L
2011020728,20112012,Penguins,Marc-Andre Fleury,3900,0,0,0,32,34,2,94.11764705882351,4,4,100.0,W
2011020728,20112012,Blues,Brian Elliott,3900,0,0,0,37,39,2,94.8717948717949,4,5,80.0,L
2010020827,20102011,Blackhawks,Marty Turco,3900,0,0,0,32,35,3,91.42857142857142,7,8,87.5,L
2010020827,20102011,Stars,Kari Lehtonen,3900,0,0,0,23,26,3,88.46153846153851,5,6,83.3333333333333,W
2010020613,20102011,Islanders,Kevin Poulin,3832,0,0,0,34,37,3,91.8918918918919,3,3,100.0,W
2010020613,20102011,Avalanche,Craig Anderson,3726,0,0,0,23,27,4,85.1851851851852,3,6,50.0,L
2010020281,20102011,Coyotes,Ilya Bryzgalov,3875,0,0,0,27,30,3,90.0,8,9,88.88888888888891,W
2010020281,20102011,Oilers,Devan Dubnyk,3900,0,0,0,39,42,3,92.8571428571429,4,5,80.0,L
2011020516,20112012,Blues,Brian Elliott,3600,0,0,0,24,26,2,92.30769230769229,4,4,100.0,W
2011020516,20112012,Coyotes,Jason LaBarbera,3561,0,0,0,15,18,3,83.3333333333333,0,0,,L
2010020894,20102011,Islanders,Al Montoya,3523,0,0,0,23,25,2,92.0,2,2,100.0,L
2010020894,20102011,Maple Leafs,James Reimer,3600,0,0,0,28,29,1,96.551724137931,5,6,83.3333333333333,W
2010020319,20102011,Blackhawks,Marty Turco,3517,0,0,0,24,28,4,85.71428571428571,4,6,66.6666666666667,L
2010020319,20102011,Sharks,Antti Niemi,3600,0,0,0,30,32,2,93.75,7,7,100.0,W
2010020983,20102011,Devils,Martin Brodeur,3900,0,0,0,20,22,2,90.9090909090909,0,1,0.0,W
2010020983,20102011,Islanders,Al Montoya,3895,0,0,0,27,29,2,93.1034482758621,0,1,0.0,L
2010021053,20102011,Avalanche,Brian Elliott,3498,0,0,0,36,39,3,92.30769230769229,0,0,,L
2010021053,20102011,Canucks,Cory Schneider,3600,0,0,0,27,29,2,93.1034482758621,1,2,50.0,W
2010020069,20102011,Islanders,Dwayne Roloson,3806,0,0,0,29,30,1,96.6666666666667,4,5,80.0,W
2010020069,20102011,Maple Leafs,Jean-Sebastien Giguere,3802,0,0,0,18,20,2,90.0,1,2,50.0,L
2010020855,20102011,Maple Leafs,Jean-Sebastien Giguere,1200,0,0,0,9,9,0,100.0,3,3,100.0,
2010020855,20102011,Maple Leafs,James Reimer,2400,0,0,0,14,15,1,93.3333333333333,0,0,,W
2010020855,20102011,Sabres,Ryan Miller,3508,0,0,0,28,30,2,93.3333333333333,7,7,100.0,L
2010020606,20102011,Hurricanes,Justin Peters,3600,0,0,0,32,35,3,91.42857142857142,5,5,100.0,W
2010020606,20102011,Panthers,Tomas Vokoun,3542,0,0,0,30,34,4,88.2352941176471,6,6,100.0,L
2010020832,20102011,Hurricanes,Cam Ward,3634,0,0,0,37,41,4,90.24390243902441,10,11,90.9090909090909,L
2010020832,20102011,Lightning,Dwayne Roloson,3692,0,0,0,31,34,3,91.1764705882353,8,9,88.88888888888891,W
2010021170,20102011,Hurricanes,Cam Ward,3600,0,0,0,29,31,2,93.54838709677419,2,2,100.0,W
2010021170,20102011,Islanders,Al Montoya,3542,0,0,0,22,25,3,88.0,3,3,100.0,L
2011021221,20112012,Ducks,Jonas Hiller,3600,0,0,0,18,23,5,78.2608695652174,3,3,100.0,L
2011021221,20112012,Flames,Henrik Karlsson,3600,0,0,0,23,25,2,92.0,4,5,80.0,W
2010020348,20102011,Penguins,Marc-Andre Fleury,3590,0,0,0,25,26,1,96.1538461538462,4,4,100.0,W
2010020348,20102011,Rangers,Henrik Lundqvist,3501,0,0,0,24,27,3,88.88888888888891,1,1,100.0,L
2010020863,20102011,Bruins,Tuukka Rask,3600,0,0,0,34,37,3,91.8918918918919,4,4,100.0,W
2010020863,20102011,Islanders,Al Montoya,2232,0,0,0,15,16,1,93.75,1,2,50.0,
2010020863,20102011,Islanders,Nathan Lawson,1368,0,0,0,13,18,5,72.2222222222222,0,0,,L
2011020146,20112012,Jets,Ondrej Pavelec,3507,0,0,0,26,27,1,96.29629629629629,4,5,80.0,L
2011020146,20112012,Lightning,Dwayne Roloson,3600,0,0,0,28,28,0,100.0,4,4,100.0,W
2010020674,20102011,Flyers,Brian Boucher,3600,0,0,0,34,36,2,94.44444444444441,1,1,100.0,W
2010020674,20102011,Rangers,Martin Biron,3499,0,0,0,24,27,3,88.88888888888891,1,1,100.0,L
2010020620,20102011,Predators,Pekka Rinne,3600,0,0,0,42,43,1,97.67441860465121,4,4,100.0,W
2010020620,20102011,Sharks,Antti Niemi,3504,0,0,0,24,26,2,92.30769230769229,0,0,,L
2011020897,20112012,Bruins,Tim Thomas,3600,0,0,0,30,32,2,93.75,0,0,,W
2011020897,20112012,Blues,Brian Elliott,3528,0,0,0,15,19,4,78.94736842105259,0,0,,L
2011020022,20112012,Sabres,Ryan Miller,3600,0,0,0,31,33,2,93.9393939393939,1,2,50.0,W
2011020022,20112012,Kings,Jonathan Bernier,3495,0,0,0,22,26,4,84.6153846153846,4,5,80.0,L
2011020326,20112012,Islanders,Al Montoya,3600,0,0,0,24,26,2,92.30769230769229,2,2,100.0,W
2011020326,20112012,Devils,Martin Brodeur,3508,0,0,0,23,26,3,88.46153846153851,2,2,100.0,L
2011021040,20112012,Bruins,Marty Turco,2485,0,0,0,8,12,4,66.6666666666667,2,3,66.6666666666667,L
2011021040,20112012,Bruins,Tim Thomas,1115,0,0,0,3,5,2,60.0,2,2,100.0,
2011021040,20112012,Lightning,Dustin Tokarski,3600,1,0,2,33,34,1,97.0588235294118,2,2,100.0,W
2010020085,20102011,Flames,Miikka Kiprusoff,3593,0,0,0,26,30,4,86.6666666666667,6,7,85.71428571428571,L
2010020085,20102011,Red Wings,Jimmy Howard,3600,0,0,0,34,36,2,94.44444444444441,11,11,100.0,W
2010021134,20102011,Blackhawks,Corey Crawford,3600,0,0,0,31,34,3,91.1764705882353,0,0,,L
2010021134,20102011,Bruins,Tim Thomas,3600,0,0,0,32,32,0,100.0,4,4,100.0,W
2010020504,20102011,Canucks,Roberto Luongo,3779,0,0,0,40,45,5,88.88888888888891,5,6,83.3333333333333,L
2010020504,20102011,Red Wings,Jimmy Howard,3775,0,0,0,35,39,4,89.74358974358981,2,4,50.0,W
2011021031,20112012,Kings,Jonathan Quick,3878,0,0,0,35,37,2,94.5945945945946,3,3,100.0,W
2011021031,20112012,Blackhawks,Ray Emery,3900,0,0,0,27,29,2,93.1034482758621,3,3,100.0,L
2010020355,20102011,Blues,Ty Conklin,3464,0,0,0,17,24,7,70.8333333333333,6,9,66.6666666666667,L
2010020355,20102011,Blackhawks,Corey Crawford,3600,0,0,0,21,26,5,80.76923076923079,1,1,100.0,W
2011020246,20112012,Lightning,Dwayne Roloson,1929,0,0,0,18,22,4,81.8181818181818,0,1,0.0,L
2011020246,20112012,Lightning,Mathieu Garon,1666,0,0,0,16,17,1,94.11764705882351,0,0,,
2011020246,20112012,Jets,Ondrej Pavelec,3600,0,0,0,30,32,2,93.75,10,10,100.0,W
2010020705,20102011,Stars,Kari Lehtonen,3575,0,0,0,30,32,2,93.75,8,8,100.0,W
2010020705,20102011,Oilers,Nikolai Khabibulin,3544,0,0,0,20,23,3,86.9565217391304,4,5,80.0,L
2011020705,20112012,Senators,Craig Anderson,3506,0,0,0,27,29,2,93.1034482758621,7,7,100.0,L
2011020705,20112012,Ducks,Jonas Hiller,3596,0,0,0,31,32,1,96.875,4,4,100.0,W
2010021129,20102011,Senators,Craig Anderson,3900,0,0,0,43,47,4,91.48936170212771,4,4,100.0,L
2010021129,20102011,Thrashers,Chris Mason,3900,0,0,0,24,28,4,85.71428571428571,0,0,,W
2010020356,20102011,Thrashers,Ondrej Pavelec,3703,0,0,0,29,31,2,93.54838709677419,6,7,85.71428571428571,W
2010020356,20102011,Avalanche,Peter Budaj,3704,0,0,0,28,31,3,90.32258064516131,6,6,100.0,L
2011020546,20112012,Oilers,Nikolai Khabibulin,2400,0,0,0,15,19,4,78.94736842105259,0,0,,L
2011020546,20112012,Oilers,Devan Dubnyk,1117,0,0,0,8,8,0,100.0,0,0,,
2011020546,20112012,Wild,Niklas Backstrom,3600,0,0,2,27,30,3,90.0,3,3,100.0,W
2011020794,20112012,Maple Leafs,Jonas Gustavsson,3566,0,0,0,27,29,2,93.1034482758621,3,3,100.0,L
2011020794,20112012,Jets,Ondrej Pavelec,3592,0,0,0,17,18,1,94.44444444444441,0,0,,W
2010020322,20102011,Devils,Johan Hedberg,3497,0,0,0,18,20,2,90.0,6,6,100.0,L
2010020322,20102011,Islanders,Rick DiPietro,3600,0,0,0,29,29,0,100.0,5,5,100.0,W
2011020354,20112012,Lightning,Dwayne Roloson,3545,0,0,0,31,35,4,88.57142857142858,9,10,90.0,L
2011020354,20112012,Red Wings,Jimmy Howard,3596,0,0,0,21,23,2,91.304347826087,2,3,66.6666666666667,W
2010021219,20102011,Lightning,Mike Smith,3600,1,0,0,42,44,2,95.4545454545455,13,14,92.8571428571429,W
2010021219,20102011,Hurricanes,Cam Ward,3516,0,0,0,29,33,4,87.8787878787879,5,5,100.0,L
2011021093,20112012,Oilers,Devan Dubnyk,3600,0,0,0,41,44,3,93.1818181818182,6,7,85.71428571428571,W
2011021093,20112012,Predators,Anders Lindback,2353,0,0,0,10,12,2,83.3333333333333,2,3,66.6666666666667,L
2011021093,20112012,Predators,Pekka Rinne,1228,0,0,0,4,7,3,57.1428571428571,0,0,,
2011020339,20112012,Flames,Miikka Kiprusoff,3600,0,0,0,19,21,2,90.4761904761905,5,6,83.3333333333333,W
2011020339,20112012,Wild,Josh Harding,3075,0,0,0,25,27,2,92.5925925925926,4,4,100.0,
2011020339,20112012,Wild,Niklas Backstrom,525,0,0,0,5,8,3,62.5,0,0,,L
2011020862,20112012,Predators,Pekka Rinne,3594,0,0,0,29,31,2,93.54838709677419,0,0,,L
2011020862,20112012,Red Wings,Joey MacDonald,3600,0,0,0,20,21,1,95.23809523809521,1,1,100.0,W
2010020265,20102011,Sharks,Antero Niittymaki,3727,0,0,0,18,22,4,81.8181818181818,1,2,50.0,L
2010020265,20102011,Avalanche,Peter Budaj,3727,0,0,0,40,43,3,93.0232558139535,7,7,100.0,W
2010020045,20102011,Oilers,Nikolai Khabibulin,3486,0,0,0,20,24,4,83.3333333333333,6,10,60.0,L
2010020045,20102011,Wild,Niklas Backstrom,3600,0,0,0,24,26,2,92.30769230769229,9,10,90.0,W
2010020771,20102011,Hurricanes,Cam Ward,3600,0,0,0,38,41,3,92.6829268292683,8,8,100.0,L
2010020771,20102011,Maple Leafs,James Reimer,3600,0,0,2,27,27,0,100.0,3,3,100.0,W
2011020465,20112012,Ducks,Jonas Hiller,3600,0,0,0,20,24,4,83.3333333333333,3,4,75.0,L
2011020465,20112012,Blackhawks,Ray Emery,3596,1,0,0,24,25,1,96.0,3,3,100.0,W
2010020901,20102011,Canadiens,Carey Price,3600,0,0,2,37,39,2,94.8717948717949,12,14,85.71428571428571,W
2010020901,20102011,Canucks,Roberto Luongo,3554,0,0,0,22,25,3,88.0,6,6,100.0,L
2011021030,20112012,Islanders,Evgeni Nabokov,3894,0,0,4,32,36,4,88.88888888888891,8,11,72.7272727272727,L
2011021030,20112012,Rangers,Henrik Lundqvist,3894,1,0,0,16,19,3,84.2105263157895,1,2,50.0,W
2010020061,20102011,Blue Jackets,Mathieu Garon,3600,0,0,0,21,23,2,91.304347826087,3,4,75.0,W
2010020061,20102011,Wild,Niklas Backstrom,3518,0,0,0,22,25,3,88.0,2,2,100.0,L
2010020597,20102011,Wild,Jose Theodore,3600,0,0,0,35,36,1,97.2222222222222,4,4,100.0,W
2010020597,20102011,Bruins,Tuukka Rask,3564,0,0,0,31,33,2,93.9393939393939,1,2,50.0,L
2011020934,20112012,Oilers,Devan Dubnyk,3600,1,0,0,29,32,3,90.625,3,5,60.0,W
2011020934,20112012,Jets,Ondrej Pavelec,3482,0,0,0,20,25,5,80.0,2,4,50.0,L
2010020809,20102011,Predators,Pekka Rinne,3600,0,0,0,34,35,1,97.1428571428571,5,5,100.0,W
2010020809,20102011,Red Wings,Jimmy Howard,1826,0,0,0,12,16,4,75.0,1,2,50.0,L
2010020809,20102011,Red Wings,Joey MacDonald,1757,0,0,0,14,14,0,100.0,2,2,100.0,
2010020759,20102011,Avalanche,Peter Budaj,3600,0,0,0,42,45,3,93.3333333333333,0,1,0.0,W
2010020759,20102011,Blues,Ty Conklin,3515,0,0,0,23,27,4,85.1851851851852,4,5,80.0,L
2011020524,20112012,Red Wings,Jimmy Howard,3600,0,0,0,31,32,1,96.875,5,5,100.0,W
2011020524,20112012,Predators,Pekka Rinne,3600,0,0,0,18,22,4,81.8181818181818,1,1,100.0,L
2011020955,20112012,Blue Jackets,Steve Mason,3600,0,0,0,33,33,0,100.0,3,3,100.0,W
2011020955,20112012,Avalanche,Semyon Varlamov,3490,0,0,0,26,28,2,92.8571428571429,2,3,66.6666666666667,L
2010020690,20102011,Canucks,Roberto Luongo,3772,0,0,0,26,30,4,86.6666666666667,6,9,66.6666666666667,L
2010020690,20102011,Avalanche,Craig Anderson,3772,0,0,0,40,43,3,93.0232558139535,6,8,75.0,W
2011020814,20112012,Hurricanes,Cam Ward,3898,0,0,0,29,33,4,87.8787878787879,0,0,,L
2011020814,20112012,Avalanche,Jean-Sebastien Giguere,3898,0,0,0,39,42,3,92.8571428571429,4,4,100.0,W
2011020282,20112012,Blue Jackets,Curtis Sanford,3763,0,0,0,27,30,3,90.0,2,4,50.0,W
2011020282,20112012,Predators,Pekka Rinne,3763,0,0,0,25,29,4,86.20689655172409,6,8,75.0,L
2011020209,20112012,Wild,Niklas Backstrom,3598,0,0,0,41,41,0,100.0,12,12,100.0,W
2011020209,20112012,Flames,Miikka Kiprusoff,3481,0,0,0,23,25,2,92.0,6,7,85.71428571428571,L
2011020359,20112012,Rangers,Martin Biron,3589,0,0,0,28,31,3,90.32258064516131,1,1,100.0,W
2011020359,20112012,Hurricanes,Cam Ward,3493,0,0,0,22,27,5,81.48148148148151,4,5,80.0,L
2011021222,20112012,Maple Leafs,Ben Scrivens,3529,0,0,0,23,26,3,88.46153846153851,5,5,100.0,L
2011021222,20112012,Canadiens,Peter Budaj,3600,0,0,0,30,31,1,96.77419354838709,4,4,100.0,W
2010020159,20102011,Devils,Martin Brodeur,3600,0,0,0,20,23,3,86.9565217391304,3,3,100.0,L
2010020159,20102011,Canucks,Roberto Luongo,3578,0,0,0,30,30,0,100.0,3,3,100.0,W
2011020232,20112012,Penguins,Brent Johnson,3511,0,0,0,21,26,5,80.76923076923079,3,3,100.0,L
2011020232,20112012,Hurricanes,Cam Ward,3600,0,0,0,37,40,3,92.5,5,5,100.0,W
2011020018,20112012,Red Wings,Ty Conklin,3593,1,0,0,29,29,0,100.0,3,3,100.0,W
2011020018,20112012,Avalanche,Semyon Varlamov,3596,0,0,0,36,38,2,94.7368421052632,3,3,100.0,L
2010020772,20102011,Devils,Martin Brodeur,3600,0,0,0,25,27,2,92.5925925925926,8,9,88.88888888888891,W
2010020772,20102011,Rangers,Henrik Lundqvist,2104,0,0,0,9,12,3,75.0,3,3,100.0,L
2010020772,20102011,Rangers,Martin Biron,1421,0,0,0,6,6,0,100.0,1,1,100.0,
2010020310,20102011,Red Wings,Jimmy Howard,2400,0,0,0,26,30,4,86.6666666666667,0,1,0.0,L
2010020310,20102011,Red Wings,Joey MacDonald,1200,0,0,0,7,8,1,87.5,0,1,0.0,
2010020310,20102011,Thrashers,Ondrej Pavelec,3600,0,0,0,32,33,1,96.969696969697,6,7,85.71428571428571,W
2011020396,20112012,Coyotes,Jason LaBarbera,3600,0,0,0,30,32,2,93.75,5,6,83.3333333333333,W
2011020396,20112012,Predators,Pekka Rinne,3553,0,0,0,32,35,3,91.42857142857142,0,0,,L
2011020560,20112012,Coyotes,Curtis McElhinney,3586,0,0,0,28,30,2,93.3333333333333,1,1,100.0,W
